ANNO,NOME,DIFFUSIONE
2001,SUSANNA,5
2001,IMAN,5
2001,MADDALENA,5
2001,RITA,5
2000,MARTINA,174
2000,CHIARA,166
2000,GIULIA,162
2000,SARA,153
2000,FRANCESCA,134
2000,ALESSIA,127
2000,LAURA,93
2000,VALENTINA,92
2000,ELENA,80
2000,FEDERICA,80
2000,GIORGIA,68
2000,ELISA,68
2000,ALICE,65
2000,ELEONORA,63
2000,ANNA,51
2000,ARIANNA,51
2000,BEATRICE,45
2000,GIADA,43
2000,ILARIA,42
2000,VERONICA,40
2000,SILVIA,38
2000,CATERINA,37
2000,GRETA,33
2000,SOFIA,33
2000,ALESSANDRA,32
2000,IRENE,31
2000,MATILDE,29
2000,JESSICA,29
2000,LUCIA,29
2000,CECILIA,27
2000,LETIZIA,26
2000,VALERIA,26
2000,NICOLE,26
2000,MARGHERITA,25
2000,ANGELA,25
2000,AURORA,23
2000,REBECCA,22
2000,MARIA,22
2000,ASIA,22
2000,CAMILLA,22
2000,GAIA,22
2000,BENEDETTA,22
2000,CARLOTTA,20
2000,NOEMI,20
2000,MARTA,19
2000,MARIKA,18
2000,ERIKA,18
2000,ELISABETTA,18
2000,CAROLINA,17
2000,LISA,17
2000,ANNALISA,17
2000,SABRINA,17
2000,CLAUDIA,16
2000,DEBORA,16
2000,TERESA,16
2000,SERENA,16
2000,DENISE,15
2000,GLORIA,15
2000,VANESSA,15
2000,JENNIFER,14
2000,CRISTINA,13
2000,MARIANNA,13
2000,ANGELICA,12
2000,LINDA,12
2000,ISABELLA,12
2000,ERICA,12
2000,LUDOVICA,11
2000,ROSSELLA,11
2000,LUCREZIA,10
2000,MICHELA,10
2000,STEFANIA,10
2000,SIMONA,10
2000,MARIACHIARA,10
2000,DEBORAH,10
2000,GIOVANNA,10
2000,ANDREA,10
2000,ROSA,9
2000,MELISSA,9
2000,ANTONELLA,9
2000,MARA,9
2000,MARIA CHIARA,9
2000,ROBERTA,9
2000,ANNA MARIA,9
2000,EMANUELA,9
2000,SHARON,9
2000,NAOMI,8
2000,VIRGINIA,8
2000,AGNESE,8
2000,MIRIANA,8
2000,MONICA,7
2000,FABIANA,7
2000,NADIA,7
2000,LUANA,7
2000,GINEVRA,7
2000,ILENIA,7
2000,SAMANTHA,7
2000,YLENIA,7
2000,VITTORIA,6
2000,CLARISSA,6
2000,EMILY,6
2000,MARIA GRAZIA,6
2000,DANIELA,6
2000,MARIAGRAZIA,6
2000,PAOLA,5
2000,ALEXANDRA,5
2000,SONIA,5
2000,KATIA,5
2000,ANNAMARIA,5
2000,LUNA,5
2000,DIANA,5
2000,MARICA,5
2000,EMMA,5
2000,MIRIAM,5
2000,ALEXIA,5
2000,RITA,5
2000,FLAVIA,5
2000,IMAN,5
2000,MICHELLE,5
2000,GIUSEPPINA,5
2000,ESTER,5
2000,NICOL,5
